1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
56.210269,48.473345,50.038643,48.64658,47.539116,56.648712,57.179487,54.476552,55.00489,53.830508,54.074492,63.747082,54.679206,54.120293,52.815591,50.230769,49.724075,49.784237,49.412102,50.955892,52.168928,52.151601,48.580163,48.688881,49.335029,50.426506,51.522714,53.834951,50.790816,47.403141,47.560745,47.750421,48.342697,51.887214,52.658223,49.21961,49.121736,51.718395,51.434401,54.759443,55.617949,50.535203,49.843701,49.613363,49.683612,56.513333,63.444444,49.961063,49.098131,49.282159,49.986354,49.059606,49.741247,60.55102,61.60241,48.44832,48.977535,49.375668,49.417318,53.670909,53.274611,51.65832,50.362931,49.173726,49.337598,52.160738,51.913661,49.166271,48.678758,48.607303,49.164977,50.317406,53.027926,52.157379,51.217561,49.396774,49.327803,48.916798,52.427888,51.562597,53.087056,51.669824,48.943275,48.172724,48.884488,49.869281,53.173489,54.498967,57.38543,54.345566,54.649922,54.400316,55.463277,62.170732,64.073171,49.197439,49.171239,49.157354,49.124896,48.705988
50.556829,48.374601,55.548837,60.36036,51.733079,49.630631,48.76701,49.400417,49.835439,49.250828,49.941905,58.324937,60.181481,51.147517,50.414343,49.005151,49.805319,50.41639,50.22971,50.449688,49.446033,49.282732,50.423783,49.973226,50.445349,50.301574,48.891248,52.808271,55.757576,59.180328,51.752488,48.65765,47.226162,46.978796,49.167614,49.240649,59.481308,61.09893,61.670306,54.047269,49.833333,49.047866,51.415648,51.645161,50.409605,48.683596,57.257919,56.235294,56.703704,50.7,54.0,54.958333,53.64,53.533333,48.691108,51.080508,50.589478,51.35971,49.049191,50.591517,56.116695,60.099037,56.040541,56.372425,50.84439,50.152688,48.344276,46.616202,48.754562,60.99187,60.487069,55.090476,52.351682,50.243128,50.08402,50.314201,50.77455,49.689024,49.856931,53.100686,50.805052,52.21461,50.195172,50.524913,49.049867,51.679775,50.147482,55.722892,51.643005,49.063259,48.779566,48.392857,48.276043,48.844535,49.769048,60.462046,60.02069,50.43136,52.072981,49.728927
54.335845,50.386384,58.196193,56.207224,48.463357,46.065741,46.468255,47.072541,53.818613,52.793522,53.550761,48.421594,47.770191,47.956647,46.839523,47.398015,47.428866,56.741259,57.533203,56.961333,56.375423,50.153798,50.546434,53.512027,53.166667,53.182296,53.907738,58.15534,54.017363,52.218513,51.57211,51.733197,53.66593,56.168142,48.984141,47.250361,47.618466,48.471307,50.626181,55.347674,56.41768,47.809176,47.092715,47.41849,47.103667,54.251064,51.192547,55.138211,46.813691,46.125554,54.65587,55.782486,48.690231,45.775794,61.153846,48.287787,46.686957,46.93503,49.726396,49.099619,47.4152,47.484064,49.30215,50.21907,56.487485,56.128235,56.096654,60.258278,58.843411,58.439633,57.741268,59.818885,56.858601,50.325123,51.274397,57.645367,49.141079,53.881159,55.681645,54.929508,48.801987,45.693182,56.856618,57.459384,57.392793,57.269608,57.462156,55.900238,53.507769,53.714178,52.214248,54.185185,48.916994,50.978102,54.487973,57.241525,54.166485,48.461398,47.352638,49.015573
54.858383,48.559244,50.234987,49.159578,48.647314,53.295203,58.4,55.52381,48.881944,49.298701,52.325116,51.176471,52.918495,53.528913,51.604263,51.856643,51.46368,50.138431,49.755011,51.532268,49.991494,50.131131,49.85034,49.672427,50.764268,50.399743,50.319592,50.439875,50.320709,49.948804,49.9687,50.308087,50.335592,50.326221,48.71416,48.775684,49.192547,49.015114,49.875355,50.629444,49.477324,49.7848,50.205373,50.326498,50.098139,50.639796,50.430032,50.2798,50.406198,50.240233,48.847527,49.386335,49.348294,50.274933,49.793057,50.066061,50.35472,49.305489,48.813246,49.540012,50.068236,49.984255,49.682443,49.8042,48.915091,49.36443,49.909481,49.671905,49.633172,49.58651,49.648858,49.570006,50.146102,49.682863,50.814257,51.638229,50.482315,49.679747,50.446747,50.187675,51.087805,48.114148,50.179759,50.932596,50.530457,50.96844,51.88902,52.292213,52.207129,51.825225,50.163558,50.668342,55.750853,51.692308,49.209906,49.024771,49.280291,49.006218,48.952623,48.576166
56.994671,49.191789,55.750162,57.971239,47.515581,45.534831,45.823995,45.908936,51.716019,49.613909,54.073705,49.210371,47.491066,47.553927,47.101455,47.325507,47.40945,52.137846,53.273105,52.584272,52.846669,47.812636,49.835669,50.024412,56.605565,56.671053,65.0,55.666667,57.076661,57.164341,57.209375,57.078593,59.783217,53.66152,52.345238,49.464115,48.74813,56.915354,57.687269,52.130061,48.636063,48.673211,49.146401,53.111258,57.103873,49.666995,47.176873,46.756303,46.996438,46.30818,62.090909,58.99604,50.845384,50.134392,49.554818,49.920559,48.115795,49.453648,59.226981,56.915985,56.59375,57.77193,46.809173,44.968791,61.994709,61.597938,59.773956,59.811828,61.481728,47.269108,47.16691,46.902738,57.254042,53.583333,55.666667,44.958866,45.00388,58.400549,58.635246,56.897906,47.422105,48.282284,47.798649,48.423369,57.832178,57.775141,56.748402,56.707859,52.028354,49.276658,48.098371,59.75,62.8,56.867316,57.184769,57.088435,57.499632,56.312407,58.170213,49.709754
54.285409,50.334215,57.646199,56.238447,48.608464,46.07767,46.627411,47.231466,54.158127,53.260185,54.197127,48.702777,48.069852,48.336422,47.076026,47.74386,47.81955,56.793769,56.631218,56.306818,56.762016,50.252074,50.856706,52.70625,50.836601,52.557581,52.918519,57.687861,53.223846,51.425119,50.86834,50.897418,52.657432,54.639511,49.268984,48.841513,48.835325,49.084647,51.328039,56.93911,56.734375,47.016667,46.777514,45.817547,45.776388,50.289286,49.464,57.92,46.672085,46.418701,52.187156,53.928571,54.532178,49.483333,49.503268,48.831126,55.456621,55.267465,46.899323,46.585845,47.934211,48.856935,47.900281,48.599831,49.089146,49.218329,58.758021,59.412651,60.23993,58.038516,57.930199,60.032,58.174779,55.018135,55.31746,55.645408,53.449438,58.697987,55.866563,55.790101,49.15,46.16018,62.993789,62.179916,58.224403,58.192233,57.69071,55.766156,53.355135,53.596673,52.755838,54.127895,48.987368,50.760811,54.490085,57.282451,54.143681,48.582727,47.489159,49.096392
53.343643,48.748166,50.438101,49.338024,48.173913,54.228022,58.015873,63.6,48.288005,48.671157,59.569231,49.18125,49.8488,51.105765,53.076841,52.025731,50.73991,53.236264,53.157049,51.764988,49.027806,50.60388,53.635193,53.384615,49.428139,50.094156,49.199156,50.200943,50.760687,49.434272,48.195584,48.610658,48.800847,49.120789,51.187597,52.218334,50.980319,51.612238,51.600461,51.74891,51.782037,51.504235,50.113413,50.923488,51.074074,50.354186,50.405416,49.421267,49.40086,47.879127,48.82808,50.209095,49.533801,49.874892,48.895399,49.653598,49.735043,49.366785,49.679666,49.932446,49.969697,50.2405,50.453771,50.335945,51.977731,50.190417,49.421095,48.871248,48.614091,48.511728,49.505354,47.84047,48.152027,47.433775,47.89769,48.622837,71.0,57.72,50.060462,49.071366,50.159906,54.207981,52.177674,52.144786,50.95416,51.356201,49.165228,50.327718,50.488816,56.433735,49.297737,49.546897,60.963855,56.769231,55.8,49.27973,49.475787,49.179305,49.293043,48.765534
54.505389,50.07095,57.78483,56.838527,49.197943,46.310168,46.737192,47.266644,54.542916,54.244763,54.596475,48.918099,48.28895,48.563628,47.314468,48.024912,48.375319,54.726087,54.464503,53.105978,48.657051,49.323088,49.125843,49.547771,49.775819,53.885163,55.605653,57.605907,53.709615,51.518809,49.532287,50.559656,51.786454,52.444444,49.858689,47.894926,48.182177,48.238265,50.008078,49.182986,51.034146,47.453006,47.004139,47.670103,47.468185,55.610206,55.536692,48.835083,45.334186,46.289426,58.5,55.972603,56.09364,57.966825,59.800712,59.613014,57.563758,57.742038,46.598857,46.616379,64.894737,62.114286,61.664557,59.176788,59.459845,58.947816,59.755614,61.313107,48.21379,48.405712,59.27242,51.259769,48.103375,47.466343,48.770218,48.755525,60.273684,59.870968,59.846395,58.743363,57.985915,58.36,58.146154,46.535833,49.794898,58.145928,57.749383,55.801129,53.972611,54.486265,53.828523,54.358039,49.008846,51.193355,54.716886,57.381161,54.749859,48.603096,47.444102,49.122478
55.836019,48.226534,49.434933,48.045455,47.223533,55.422535,55.0,56.969171,56.579007,59.026549,56.477137,54.916473,54.046332,54.069052,55.171968,50.718224,50.15231,50.550887,55.685259,51.106275,50.015482,50.045765,49.42411,50.455123,50.075687,48.815005,49.145638,50.001288,49.58187,50.66398,53.418814,49.541199,49.882532,48.543142,48.785331,50.144163,53.537313,49.969121,48.988757,50.270583,51.208648,50.815938,50.38858,54.712166,56.272727,54.559846,55.522727,55.03681,49.531114,48.80237,48.456828,48.471863,55.135266,55.896359,55.767089,57.4,57.493333,48.306899,48.62585,48.659218,48.683027,50.949315,51.476234,53.297597,51.101986,50.278323,50.533927,51.678037,52.09033,49.935044,48.10868,48.438757,48.4389,49.003701,48.740741,48.50815,48.276849,47.529698,49.867396,49.660902,54.130971,57.716667,48.074051,47.471236,48.402099,50.121827,53.234067,54.525169,56.404792,58.437372,56.009554,55.526027,57.185417,57.827586,60.928571,49.139049,49.196634,49.192,48.916517,48.176536
54.747814,49.319756,58.464286,57.789414,49.123358,46.26588,46.472989,47.274793,53.66482,52.949412,53.789195,49.268759,47.565384,48.424788,47.391681,48.342741,48.248309,59.280612,59.503584,56.159596,57.567568,52.959892,52.778959,57.337693,58.464632,58.810219,65.727273,59.485393,59.527307,58.25,60.230556,45.896404,46.177719,53.844021,53.077159,51.162876,50.734672,50.727994,54.466112,59.353945,50.831802,47.995741,49.387442,49.48991,52.385075,58.535354,58.144385,47.828416,46.135008,46.471658,47.500484,57.377419,57.203226,51.301849,51.203734,49.200197,48.469146,48.948187,47.465195,58.93254,60.398785,64.111111,63.024221,60.57,60.148734,60.430252,61.292994,61.397661,58.750678,57.810036,65.193878,63.202703,49.762938,49.063269,50.875,49.564893,48.580731,48.085457,49.026898,47.68888,48.615422,47.937426,52.714286,52.248527,52.820683,53.26276,57.491943,56.252297,51.801127,49.275274,46.202097,47.758567,51.938811,54.240536,57.049505,58.095506,55.143603,48.698459,46.97017,49.257611
